age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,Private,98837,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
45,Private,190918,HS-grad,9,Widowed,Machine-op-inspct,Own-child,White,Female,0,0,38,United-States,<=50K
30,Private,113638,Assoc-voc,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
43,Private,174922,Masters,14,Married-civ-spouse,Other-service,Wife,White,Female,0,0,35,United-States,<=50K
62,Private,126191,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,154565,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
21,Private,109031,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,1,0,49,United-States,<=50K
36,Federal-gov,107910,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
24,Private,99495,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,46,United-States,>50K
24,Private,116936,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
69,Federal-gov,64601,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
39,Self-emp-not-inc,145442,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,165585,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
26,Local-gov,81673,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
60,?,98487,Bachelors,13,Divorced,?,Not-in-family,White,Female,0,0,50,United-States,<=50K
32,Private,105099,Masters,15,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,2,1872,59,India,<=50K
26,Self-emp-not-inc,272580,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,1,10,United-States,<=50K
31,Private,172103,11th,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,40,United-States,<=50K
19,Private,153824,11th,6,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,<=50K
35,Private,101377,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,3,0,46,United-States,>50K
26,Private,203924,Some-college,10,Never-married,Tech-support,Own-child,White,Female,1,0,40,United-States,<=50K
48,Private,194623,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
28,Private,160730,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,2,0,40,United-States,<=50K
66,Private,104526,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,0,0,22,United-States,<=50K
27,Private,105461,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,50,United-States,<=50K
26,Federal-gov,144218,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,103841,HS-grad,9,Never-married,Other-service,Own-child,White,Male,1,0,36,United-States,<=50K
32,Private,80779,9th,5,Separated,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
30,Private,146728,Assoc-voc,6,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,144603,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,2,1890,58,United-States,<=50K
29,Self-emp-not-inc,276448,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,40,United-States,<=50K
45,Private,88104,11th,7,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
64,Self-emp-not-inc,74046,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,1,2210,10,United-States,>50K
59,Local-gov,193006,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,1,0,40,United-States,>50K
41,Private,121157,Bachelors,13,Divorced,Prof-specialty,Wife,White,Female,3,0,40,United-States,<=50K
46,Private,211792,11th,7,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
58,Self-emp-not-inc,90303,Masters,14,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,50,United-States,<=50K
37,Private,97974,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,40,United-States,<=50K
26,Private,94699,Some-college,10,Never-married,Sales,Not-in-family,Asian-Pac-Islander,Female,1,0,40,United-States,<=50K
65,Self-emp-not-inc,169914,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,8105,0,40,United-States,>50K
37,Private,94965,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0,0,59,United-States,<=50K
20,Self-emp-not-inc,223642,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,22,United-States,<=50K
20,?,112311,HS-grad,9,Never-married,?,Own-child,White,Male,0,0,24,United-States,<=50K
39,Private,201971,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,46,United-States,<=50K
19,Private,189605,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,2,0,20,United-States,<=50K
32,Local-gov,101199,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,1,0,40,Philippines,>50K
47,Private,40824,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,Private,124329,9th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
34,Private,109755,Bachelors,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,58,United-States,<=50K
22,?,190206,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,United-States,<=50K
56,Private,100794,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
45,Self-emp-not-inc,53700,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,2,0,50,United-States,>50K
51,Local-gov,101996,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
53,?,241858,Preschool,1,Separated,?,Unmarried,White,Female,2,0,40,United-States,<=50K
43,Private,141183,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1801,40,United-States,>50K
60,Private,128846,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,43,United-States,<=50K
51,Private,111234,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,36,United-States,<=50K
43,Private,138430,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
30,Private,268119,HS-grad,9,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
24,Private,239261,7th-8th,4,Never-married,Other-service,Other-relative,White,Male,0,0,40,United-States,<=50K
48,Local-gov,145250,Bachelors,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,3,0,40,United-States,>50K
22,Private,206027,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
28,?,89423,11th,5,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Federal-gov,93705,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
32,Private,158555,10th,6,Married-civ-spouse,Sales,Husband,White,Male,0,0,56,United-States,<=50K
37,Private,96757,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,7493,0,53,United-States,>50K
19,Private,108163,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,26,United-States,<=50K
31,Private,62571,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
32,Private,119810,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,49,United-States,<=50K
31,Self-emp-inc,80613,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Asian-Pac-Islander,Female,2,1871,12,United-States,<=50K
32,Private,92345,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
29,Private,121854,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,87784,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
38,Private,137598,HS-grad,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K
51,Private,148997,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,66029,Some-college,10,Never-married,?,Not-in-family,White,Male,3,0,57,United-States,<=50K
28,Private,78877,Some-college,10,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
19,Private,81314,HS-grad,9,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,2,1769,16,United-States,<=50K
28,Private,196147,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,22,United-States,<=50K
37,Private,120138,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
29,Federal-gov,125290,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,126031,HS-grad,9,Separated,Other-service,Unmarried,Asian-Pac-Islander,Female,1,0,37,United-States,<=50K
35,Private,122882,Bachelors,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2523,0,50,United-States,<=50K
30,Private,66720,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,1880,50,United-States,<=50K
33,Private,154405,Some-college,10,Divorced,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Local-gov,77412,10th,6,Married-civ-spouse,?,Wife,White,Female,1,0,6,United-States,<=50K
38,Private,142000,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,7465,0,40,United-States,>50K
26,Private,92229,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
55,Private,121409,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
20,Private,180271,11th,7,Never-married,Adm-clerical,Own-child,White,Female,2,0,24,United-States,<=50K
64,Private,187648,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,1,0,40,United-States,>50K
32,Private,278596,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Male,2,0,40,United-States,<=50K
42,Private,105660,Masters,14,Married-civ-spouse,Adm-clerical,Wife,White,Female,1,0,40,United-States,<=50K
27,Self-emp-not-inc,118175,10th,6,Married-civ-spouse,Other-service,Husband,White,Male,1,0,22,United-States,<=50K
19,Self-emp-not-inc,168290,Masters,12,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,15,United-States,<=50K
40,Private,208103,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
30,Private,103911,HS-grad,10,Never-married,Sales,Not-in-family,White,Male,4269,0,56,United-States,<=50K
31,Private,145864,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,3,0,50,United-States,<=50K
27,Private,81025,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,1,0,21,United-States,<=50K
33,Private,112407,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,59,United-States,<=50K
57,Private,70599,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
23,Private,131555,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,40,United-States,<=50K
30,Private,72110,10th,5,Never-married,Other-service,Unmarried,White,Female,3,0,35,United-States,<=50K
40,Private,140524,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,8297,0,56,United-States,>50K
45,Private,121153,11th,7,Divorced,Other-service,Not-in-family,White,Female,0,0,37,United-States,<=50K
72,Self-emp-not-inc,84818,HS-grad,9,Widowed,Other-service,Not-in-family,White,Male,1,0,21,United-States,<=50K
38,Self-emp-not-inc,61270,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,8590,0,61,United-States,>50K
53,Private,114530,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
20,Private,106439,Bachelors,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,50,0,21,United-States,<=50K
32,Private,90899,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,<=50K
28,Private,87373,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,1,0,30,United-States,<=50K
38,Private,96319,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,4131,0,49,United-States,>50K
63,Private,83166,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,1,0,36,United-States,<=50K
52,Federal-gov,102825,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
37,Private,133141,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
24,Private,103811,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
56,Private,104174,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
59,Private,127399,9th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,282483,Some-college,10,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,1,0,24,United-States,<=50K
50,Local-gov,103545,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
63,Self-emp-not-inc,47884,Bachelors,13,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,20,United-States,<=50K
44,Self-emp-not-inc,264698,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,3,0,49,United-States,>50K
32,Private,111544,9th,6,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Vietnam,<=50K
34,Private,173633,HS-grad,9,Never-married,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K
29,Local-gov,75463,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
38,Federal-gov,112392,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,1,0,40,United-States,<=50K
24,Private,92039,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,2,0,49,United-States,<=50K
22,Private,111252,HS-grad,10,Never-married,Sales,Own-child,White,Female,0,0,7,United-States,<=50K
48,Private,212008,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
27,Private,210097,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,1754,40,United-States,<=50K
50,Private,146016,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,43,United-States,>50K
29,?,121511,HS-grad,9,Divorced,?,Not-in-family,White,Female,0,0,58,United-States,<=50K
42,Self-emp-inc,52379,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,15402,0,58,United-States,>50K
34,Private,118053,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
58,Local-gov,81084,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
36,Private,149204,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,?,114751,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,225361,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,64,United-States,>50K
50,Self-emp-inc,88862,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
33,Private,228579,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Self-emp-not-inc,89969,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,United-States,<=50K
45,Private,144715,Masters,7,Divorced,Sales,Not-in-family,White,Male,0,0,55,United-States,<=50K
42,Private,90306,7th-8th,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5,0,40,United-States,>50K
41,Federal-gov,88256,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,40,United-States,<=50K
64,Private,174898,7th-8th,4,Married-civ-spouse,Sales,Husband,White,Male,5,2210,58,United-States,>50K
52,Private,81946,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
41,Private,131508,Masters,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
30,Private,148045,9th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
65,Self-emp-not-inc,102896,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
56,Private,118532,11th,7,Widowed,Other-service,Not-in-family,White,Female,0,0,13,United-States,<=50K
27,Private,56164,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,66,United-States,<=50K
20,Private,208450,HS-grad,7,Never-married,Other-service,Own-child,White,Female,0,0,27,United-States,<=50K
31,Private,82156,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,45,United-States,<=50K
33,Private,100430,11th,7,Married-civ-spouse,Adm-clerical,Wife,White,Female,4,0,40,United-States,>50K
45,Private,99326,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
22,Private,121718,9th,4,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,51,United-States,<=50K
20,Private,112739,11th,7,Never-married,Other-service,Own-child,White,Female,2,0,22,United-States,<=50K
55,Private,91023,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,21,United-States,<=50K
29,Private,93405,Some-college,10,Divorced,Exec-managerial,Own-child,White,Male,0,0,40,United-States,<=50K
32,Private,245893,11th,7,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,United-States,<=50K
55,State-gov,95522,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,23,United-States,<=50K
29,Private,72664,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,1,0,44,United-States,<=50K
57,Private,141211,9th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,3783,0,40,United-States,<=50K
59,Self-emp-not-inc,187751,7th-8th,3,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,>50K
27,Private,172848,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
36,Self-emp-not-inc,121371,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,59,United-States,>50K
32,Private,198603,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,1,0,40,United-States,<=50K
24,Private,103007,Masters,14,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
25,Private,139431,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
27,Private,106463,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,25,United-States,<=50K
43,Local-gov,142826,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
48,Private,114195,Some-college,11,Separated,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,1876,40,Philippines,<=50K
26,Self-emp-not-inc,98337,9th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,30,United-States,<=50K
29,Private,135729,9th,5,Divorced,Craft-repair,Not-in-family,White,Male,1,1747,40,United-States,<=50K
30,Private,92811,Assoc-acdm,12,Married-civ-spouse,Other-service,Wife,White,Female,0,0,5,United-States,<=50K
33,Self-emp-not-inc,124344,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
24,?,79351,10th,6,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
20,Private,131603,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,46,United-States,<=50K
57,Self-emp-not-inc,103951,HS-grad,9,Widowed,Craft-repair,Husband,White,Male,1,0,50,United-States,<=50K
38,Private,149134,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,3047,0,44,United-States,>50K
28,Private,104888,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,0,40,Philippines,>50K
18,?,83081,HS-grad,9,Never-married,?,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,175033,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3,0,40,United-States,>50K
28,Private,105013,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,<=50K
17,Private,233076,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,1,0,20,United-States,<=50K
24,Private,85504,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,45,United-States,<=50K
42,Private,186946,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,>50K
30,Private,124772,HS-grad,9,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,40,Vietnam,<=50K
29,Private,130349,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,<=50K
28,Private,72789,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,2,0,40,United-States,<=50K
27,Private,206611,Some-college,10,Separated,Sales,Unmarried,White,Female,1,0,40,United-States,<=50K
23,State-gov,97357,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,2,0,40,United-States,<=50K
25,?,171958,7th-8th,9,Never-married,?,Own-child,White,Male,2,0,40,United-States,<=50K
37,?,146393,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,34,United-States,>50K
42,Private,139440,Bachelors,13,Separated,Other-service,Unmarried,Black,Female,0,0,34,United-States,<=50K
58,Private,87317,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,21,United-States,<=50K
56,Private,88504,10th,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,46,United-States,<=50K
21,Private,110881,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,36,United-States,<=50K
22,Private,115418,11th,7,Never-married,Craft-repair,Not-in-family,White,Male,0,0,43,United-States,<=50K
63,?,76822,Bachelors,10,Never-married,?,Not-in-family,White,Male,0,0,7,United-States,<=50K
24,Private,130868,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,25,United-States,<=50K
51,Private,162625,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,<=50K
20,Private,207489,11th,7,Never-married,Machine-op-inspct,Own-child,White,Female,1,0,40,United-States,<=50K
59,Private,87728,Bachelors,10,Never-married,Other-service,Not-in-family,White,Female,1,0,30,United-States,<=50K
32,State-gov,118517,Doctorate,16,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0,1860,40,China,>50K
22,Private,100606,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,3,0,40,United-States,<=50K
67,Private,139355,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,8356,0,40,United-States,>50K
54,Self-emp-not-inc,126839,Masters,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
65,Private,86267,Bachelors,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
49,?,108658,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,1,0,50,United-States,<=50K
40,Private,112008,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K
54,Private,182059,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,1,0,43,United-States,>50K
26,Private,217468,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,1,0,50,United-States,<=50K
43,Self-emp-not-inc,85909,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
48,Federal-gov,112059,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
59,Private,120269,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Local-gov,96716,Some-college,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,4,0,40,United-States,<=50K
38,Private,98853,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,49,United-States,>50K
32,?,103776,Prof-school,15,Never-married,?,Not-in-family,White,Female,4419,0,14,United-States,<=50K
60,?,101309,1st-4th,2,Widowed,?,Not-in-family,White,Female,0,0,18,United-States,<=50K
30,Private,110799,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,11,United-States,<=50K
20,Private,210134,HS-grad,7,Never-married,Other-service,Own-child,White,Male,0,0,23,Mexico,<=50K
19,Private,142812,Bachelors,10,Never-married,Sales,Own-child,White,Female,0,0,22,United-States,<=50K
20,Private,94068,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,4,0,16,United-States,<=50K
25,Private,119421,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,<=50K
67,?,122796,Assoc-acdm,12,Married-civ-spouse,?,Husband,White,Male,0,1882,13,United-States,<=50K
45,Local-gov,114434,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
27,Private,114856,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
23,Private,115687,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,37,United-States,<=50K
26,Private,94381,11th,7,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
42,Local-gov,90574,Bachelors,13,Separated,Adm-clerical,Unmarried,White,Female,0,2244,38,United-States,<=50K
22,Private,211893,9th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,113238,HS-grad,9,Never-married,Farming-fishing,Not-in-family,White,Male,2,0,58,United-States,<=50K
24,Private,150027,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,White,Female,0,0,22,United-States,<=50K
39,Self-emp-not-inc,79876,Masters,15,Never-married,Prof-specialty,Not-in-family,White,Male,1,0,60,United-States,<=50K
35,Private,118064,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,<=50K
29,Private,93732,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,50,United-States,<=50K
29,Local-gov,105760,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,1,0,40,United-States,<=50K
33,Private,207939,HS-grad,9,Separated,Machine-op-inspct,Unmarried,White,Male,5,0,44,United-States,<=50K
47,Private,125381,10th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,59,United-States,>50K
31,Private,101994,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1795,40,United-States,>50K
51,Private,120379,9th,5,Married-civ-spouse,Adm-clerical,Husband,White,Male,7177,0,40,United-States,<=50K
30,Private,102327,Some-college,10,Divorced,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,40,Philippines,<=50K
19,State-gov,99223,Bachelors,10,Never-married,Adm-clerical,Own-child,White,Female,1,0,30,United-States,<=50K
36,Private,98611,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,1,0,36,United-States,<=50K
31,Private,171997,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,1,0,40,United-States,<=50K
58,Private,58089,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,>50K
