age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
47,Private,181110,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
62,Private,243670,10th,6,Divorced,Farming-fishing,Unmarried,White,Male,3246,0,44,United-States,<=50K
32,Private,211687,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,230128,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,3054,0,37,United-States,<=50K
20,Private,386692,HS-grad,9,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,45,United-States,<=50K
38,Private,209170,HS-grad,9,Married-civ-spouse,Transport-moving,Wife,White,Female,14,0,40,Italy,<=50K
47,?,175054,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,1,0,13,United-States,<=50K
30,Private,62632,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Female,2,0,40,United-States,<=50K
23,Private,207291,HS-grad,9,Divorced,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
46,Private,135828,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,62,United-States,<=50K
25,?,368699,Some-college,10,Married-civ-spouse,?,Husband,Asian-Pac-Islander,Female,10,0,40,United-States,<=50K
49,Private,439606,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
41,Private,157981,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,14,0,45,United-States,<=50K
51,Private,106313,11th,7,Widowed,Transport-moving,Own-child,White,Female,0,0,22,United-States,<=50K
49,Private,196131,Assoc-voc,11,Separated,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K
50,Private,210570,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,14,2136,40,United-States,<=50K
48,Private,244237,1st-4th,13,Married-civ-spouse,Sales,Husband,White,Male,3808,0,40,Trinadad&Tobago,<=50K
44,Private,216052,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,421333,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,46,United-States,<=50K
28,?,217833,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
63,Private,174266,HS-grad,9,Separated,Sales,Not-in-family,White,Female,3370,0,62,United-States,<=50K
29,Private,49183,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,20,0,12,United-States,<=50K
52,Private,334841,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
28,State-gov,139002,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Private,340210,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,4358,0,40,United-States,<=50K
63,Private,159245,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,35,Puerto-Rico,<=50K
34,Private,182063,HS-grad,9,Separated,Other-service,Other-relative,White,Female,0,0,10,United-States,<=50K
62,Private,138115,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,290287,1st-4th,3,Never-married,Craft-repair,Other-relative,White,Male,3,0,40,Mexico,<=50K
47,Private,282317,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Male,13,0,97,United-States,<=50K
26,State-gov,210241,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,327939,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
59,Private,175822,HS-grad,9,Never-married,Transport-moving,Own-child,Asian-Pac-Islander,Male,0,0,21,Philippines,<=50K
32,Private,209172,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Canada,<=50K
64,Self-emp-not-inc,195404,7th-8th,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,3,0,68,United-States,<=50K
41,Private,114482,HS-grad,6,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,0,0,31,China,<=50K
58,Federal-gov,476669,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
26,Private,210571,Assoc-voc,11,Married-spouse-absent,Tech-support,Not-in-family,White,Female,11,0,40,United-States,<=50K
68,Self-emp-inc,115407,HS-grad,13,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
37,Private,135594,9th,5,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,23,0,40,United-States,<=50K
20,Private,385896,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,12,0,35,United-States,<=50K
72,?,74073,9th,4,Widowed,?,Unmarried,White,Female,0,0,12,?,<=50K
25,Private,219081,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,45,United-States,<=50K
25,Private,46241,Assoc-acdm,12,Never-married,Other-service,Own-child,White,Male,0,0,46,United-States,<=50K
62,Local-gov,114856,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
17,Private,372911,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,1696,40,Iran,<=50K
59,?,232475,1st-4th,10,Widowed,?,Not-in-family,Asian-Pac-Islander,Female,2676,0,9,Puerto-Rico,<=50K
22,Private,192117,9th,7,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
50,Private,184772,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Male,5,0,40,United-States,<=50K
25,Private,403068,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,0,0,12,United-States,<=50K
51,Federal-gov,247674,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Female,0,0,40,United-States,<=50K
36,Private,313650,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,18,United-States,<=50K
46,Private,87053,7th-8th,11,Married-civ-spouse,Craft-repair,Wife,White,Male,20,0,45,United-States,<=50K
26,Private,339705,Some-college,10,Never-married,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,0,0,13,Philippines,<=50K
54,Local-gov,29848,HS-grad,9,Separated,Protective-serv,Unmarried,Black,Female,10,0,37,Germany,<=50K
32,State-gov,370042,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1811,40,United-States,<=50K
22,Private,188135,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Other,Female,6,0,40,Mexico,<=50K
18,Private,148092,Prof-school,10,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,40,United-States,<=50K
19,?,213872,Some-college,10,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,8,United-States,<=50K
36,Private,343277,Some-college,10,Never-married,Sales,Not-in-family,White,Female,1,0,13,Yugoslavia,<=50K
35,Private,200336,Some-college,10,Never-married,Exec-managerial,Unmarried,White,Female,16,0,40,United-States,<=50K
48,Private,326369,HS-grad,9,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,6,0,40,Scotland,<=50K
29,Private,186515,Some-college,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,67,United-States,<=50K
48,Private,77473,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,3302,0,45,United-States,<=50K
59,Private,282127,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Male,0,0,50,United-States,<=50K
22,Self-emp-not-inc,275330,Bachelors,10,Separated,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
44,Private,192077,HS-grad,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,<=50K
39,State-gov,330478,HS-grad,9,Divorced,Protective-serv,Not-in-family,Black,Female,0,0,40,United-States,<=50K
47,Private,191640,HS-grad,9,Married-spouse-absent,Craft-repair,Own-child,Other,Male,0,0,40,United-States,<=50K
19,?,307986,Some-college,10,Never-married,?,Own-child,Amer-Indian-Eskimo,Male,7,0,18,United-States,<=50K
44,Private,221410,9th,11,Married-spouse-absent,Transport-moving,Unmarried,White,Female,10,0,40,?,<=50K
27,Private,247734,Some-college,10,Never-married,Craft-repair,Own-child,White,Female,0,0,20,United-States,<=50K
26,?,230817,Some-college,10,Never-married,?,Own-child,White,Male,1,0,40,United-States,<=50K
50,Private,35593,HS-grad,9,Divorced,Tech-support,Other-relative,White,Female,0,0,12,Mexico,<=50K
27,Self-emp-inc,289650,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,30,United-States,<=50K
23,Private,214433,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Female,7,0,6,United-States,<=50K
26,Private,123614,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
28,Private,134647,12th,6,Divorced,Craft-repair,Not-in-family,White,Male,7,0,37,United-States,<=50K
53,Private,229515,Masters,14,Married-civ-spouse,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,3114,0,40,Cuba,<=50K
17,?,142021,Some-college,10,Never-married,Sales,Own-child,White,Male,0,1774,11,United-States,<=50K
48,Local-gov,248797,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Male,0,0,49,United-States,<=50K
26,Private,167390,Some-college,10,Widowed,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
30,?,405929,Some-college,10,Never-married,?,Not-in-family,Black,Female,0,0,35,United-States,<=50K
64,?,134146,Some-college,10,Widowed,?,Not-in-family,White,Female,3366,0,14,United-States,<=50K
33,Private,118493,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,11,0,64,United-States,<=50K
29,Private,30894,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Female,5,0,40,United-States,<=50K
73,Private,73488,9th,5,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Female,3401,0,40,United-States,<=50K
40,Private,237375,5th-6th,2,Never-married,Machine-op-inspct,Not-in-family,White,Male,6,0,45,?,<=50K
58,Local-gov,223252,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,21,United-States,<=50K
18,Private,189228,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
35,Private,110508,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
23,Private,186334,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,6,0,40,United-States,<=50K
32,Private,51138,Some-college,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
45,Federal-gov,146203,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
19,Private,260961,11th,13,Divorced,Tech-support,Unmarried,White,Female,8,0,40,United-States,<=50K
64,Private,188822,10th,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,5,0,55,United-States,<=50K
63,Private,126074,9th,4,Never-married,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,Ireland,<=50K
51,Private,253791,1st-4th,2,Married-spouse-absent,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,<=50K
60,Federal-gov,204427,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
40,Private,202489,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,United-States,<=50K
23,Private,200864,Some-college,10,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,0,0,8,South,<=50K
31,Private,280698,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,3207,0,66,United-States,<=50K
47,Private,40363,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,16,0,37,United-States,<=50K
18,Private,326512,12th,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K
24,Private,229029,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
35,Private,347258,11th,7,Separated,Craft-repair,Own-child,Black,Male,4,0,40,United-States,<=50K
23,Private,248342,Some-college,10,Never-married,?,Other-relative,Asian-Pac-Islander,Female,2,0,35,Puerto-Rico,<=50K
30,Private,234842,Some-college,10,Never-married,Farming-fishing,Other-relative,White,Female,0,0,35,Mexico,<=50K
20,Private,211787,10th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,36,United-States,<=50K
51,Private,179332,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,25,United-States,<=50K
32,Private,292387,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Guatemala,<=50K
37,Private,483681,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
60,Private,217376,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,49,United-States,<=50K
48,Private,106330,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,11,United-States,<=50K
29,Private,181649,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,12,United-States,<=50K
48,Federal-gov,247636,Masters,14,Married-civ-spouse,Adm-clerical,Husband,White,Male,7396,0,40,United-States,<=50K
28,Private,116451,Bachelors,13,Married-civ-spouse,Craft-repair,Other-relative,Other,Male,9,0,40,Philippines,<=50K
27,Private,208049,HS-grad,9,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,59,United-States,<=50K
64,Private,195941,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,13,0,40,United-States,<=50K
63,?,189213,1st-4th,4,Never-married,?,Not-in-family,Asian-Pac-Islander,Male,5,0,40,El-Salvador,<=50K
61,?,57743,Assoc-voc,3,Widowed,?,Unmarried,Asian-Pac-Islander,Female,12,0,10,United-States,<=50K
54,Private,283628,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,8,0,57,United-States,<=50K
41,Without-pay,103053,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
61,Private,140797,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,17,0,50,El-Salvador,<=50K
60,Private,301896,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,3409,0,24,United-States,<=50K
19,Private,170753,Some-college,10,Never-married,Farming-fishing,Own-child,White,Male,0,0,50,United-States,<=50K
25,Private,212363,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,12,0,40,?,<=50K
45,Private,194619,HS-grad,9,Widowed,Other-service,Unmarried,Black,Female,3109,0,37,United-States,<=50K
75,?,88534,HS-grad,9,Widowed,?,Unmarried,White,Female,0,0,22,United-States,<=50K
23,Private,195333,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,112407,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,14,0,46,United-States,<=50K
33,Local-gov,362179,Some-college,10,Never-married,Tech-support,Unmarried,White,Female,0,0,11,United-States,<=50K
57,Private,266730,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,37,South,<=50K
33,Federal-gov,180264,Assoc-acdm,12,Never-married,Adm-clerical,Husband,White,Female,19,0,40,United-States,<=50K
43,Private,262012,Some-college,10,Separated,Protective-serv,Unmarried,Black,Female,14,0,46,United-States,<=50K
63,Private,201348,9th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
42,Private,33221,Bachelors,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,36,United-States,<=50K
61,Private,182492,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,3257,0,23,United-States,<=50K
61,Private,230469,5th-6th,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Hong,<=50K
27,Private,130061,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,14,United-States,<=50K
30,Private,170210,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,10,0,40,United-States,<=50K
46,Private,172760,11th,9,Married-civ-spouse,Other-service,Wife,White,Female,0,1,37,Scotland,<=50K
66,Private,115029,HS-grad,9,Widowed,?,Unmarried,White,Female,0,1,24,United-States,<=50K
37,Federal-gov,171476,HS-grad,9,Divorced,Protective-serv,Husband,White,Male,4,0,40,United-States,<=50K
51,Private,171956,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,217271,5th-6th,4,Never-married,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,0,0,45,Trinadad&Tobago,<=50K
20,Private,367055,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,59,United-States,<=50K
23,Private,43281,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,White,Female,0,0,61,United-States,<=50K
27,Private,187389,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
40,Private,182223,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,70,United-States,<=50K
19,Private,41527,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Other,Female,3076,0,40,United-States,<=50K
61,Private,120275,11th,7,Divorced,Sales,Unmarried,White,Male,2,0,11,United-States,<=50K
32,Private,203144,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,69,United-States,<=50K
20,Private,153673,9th,7,Never-married,Farming-fishing,Own-child,White,Male,0,0,15,Greece,<=50K
66,Private,187751,HS-grad,9,Widowed,Other-service,Unmarried,White,Female,0,0,22,United-States,<=50K
31,Private,197233,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,50,United-States,<=50K
28,Private,130749,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,9,0,24,United-States,<=50K
25,Private,45745,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,15,United-States,<=50K
74,Self-emp-not-inc,31821,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
47,Private,176886,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,36,United-States,<=50K
39,Private,184309,9th,15,Divorced,Craft-repair,Unmarried,White,Female,0,0,61,United-States,<=50K
28,Private,289103,Some-college,10,Separated,Adm-clerical,Unmarried,Black,Female,10,0,40,United-States,<=50K
69,Self-emp-not-inc,29760,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,<=50K
65,Private,549204,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
24,Self-emp-not-inc,224947,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,United-States,<=50K
34,Private,195764,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
33,Private,152586,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,65,United-States,<=50K
54,Local-gov,282066,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,<=50K
38,Without-pay,238294,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,50,United-States,<=50K
31,Private,178546,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,6,0,50,United-States,<=50K
27,?,173591,HS-grad,9,Never-married,?,Other-relative,Black,Male,10,0,29,United-States,<=50K
36,Private,352291,12th,13,Never-married,Handlers-cleaners,Husband,White,Male,0,0,45,United-States,<=50K
52,?,185259,HS-grad,9,Divorced,?,Other-relative,White,Female,8,0,40,United-States,<=50K
22,Private,210102,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,2,0,40,United-States,<=50K
26,Private,136545,11th,7,Never-married,Adm-clerical,Other-relative,White,Female,0,0,40,United-States,<=50K
31,Private,221828,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
49,Self-emp-not-inc,183664,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,7280,0,95,United-States,<=50K
31,Private,342386,Bachelors,13,Never-married,Adm-clerical,Wife,White,Female,0,0,13,Philippines,<=50K
35,?,390524,Some-college,10,Married-civ-spouse,?,Husband,White,Male,3,0,40,United-States,<=50K
65,Private,200020,7th-8th,4,Married-civ-spouse,Adm-clerical,Husband,Black,Male,3,0,40,?,<=50K
40,?,241969,9th,4,Divorced,?,Unmarried,White,Male,36,0,40,United-States,<=50K
26,Private,202889,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
23,Local-gov,47787,HS-grad,9,Never-married,Adm-clerical,Own-child,Black,Female,5,0,40,United-States,<=50K
35,Private,173709,Assoc-voc,11,Never-married,Adm-clerical,Unmarried,White,Female,5,0,40,United-States,<=50K
45,Private,30507,HS-grad,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,14,England,<=50K
49,Self-emp-not-inc,191116,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,<=50K
17,Private,154422,12th,8,Never-married,Craft-repair,Own-child,White,Female,0,0,45,United-States,<=50K
42,Private,129739,Masters,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
45,Private,242128,10th,4,Married-civ-spouse,?,Husband,White,Male,0,0,35,United-States,<=50K
42,Private,187240,HS-grad,9,Divorced,Prof-specialty,Other-relative,Black,Male,15,0,36,United-States,<=50K
19,Private,163895,12th,7,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
18,Private,106776,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Black,Male,0,0,40,United-States,<=50K
31,Private,188596,HS-grad,9,Married-spouse-absent,Craft-repair,Other-relative,Asian-Pac-Islander,Female,0,0,37,Puerto-Rico,<=50K
32,Private,109332,11th,6,Married-civ-spouse,Prof-specialty,Own-child,White,Male,3074,0,61,United-States,<=50K
25,Private,181280,Bachelors,13,Widowed,Other-service,Unmarried,Black,Male,0,0,36,United-States,<=50K
27,Private,354155,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Other,Male,0,0,60,Puerto-Rico,<=50K
48,Private,181634,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,45,United-States,<=50K
28,State-gov,46397,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
20,?,176957,Bachelors,13,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,9,United-States,<=50K
26,Private,188305,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K
44,Private,160341,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,37,United-States,<=50K
35,Private,204120,10th,6,Separated,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,13,0,40,United-States,<=50K
20,?,211007,HS-grad,9,Never-married,?,Own-child,White,Female,13,0,20,United-States,<=50K
50,?,107515,HS-grad,9,Never-married,?,Own-child,Asian-Pac-Islander,Male,11,0,40,United-States,<=50K
52,Private,132276,9th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,3003,1,40,Scotland,<=50K
52,Private,360556,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Peru,<=50K
60,Private,357817,9th,6,Married-civ-spouse,Sales,Husband,Black,Male,6,0,14,United-States,<=50K
31,Private,338166,HS-grad,9,Never-married,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
20,Private,229353,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,2740,0,22,United-States,<=50K
29,Private,227688,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,United-States,<=50K
63,Local-gov,144403,Masters,14,Never-married,Protective-serv,Unmarried,White,Male,0,0,45,United-States,<=50K
34,Private,132975,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,49,United-States,<=50K
40,Federal-gov,155766,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,50,United-States,<=50K
53,Private,212247,Some-college,10,Married-spouse-absent,Craft-repair,Husband,White,Male,0,0,40,Nicaragua,<=50K
50,Private,129592,Bachelors,15,Divorced,Sales,Unmarried,White,Female,0,0,11,United-States,<=50K
49,Private,124011,5th-6th,3,Never-married,Craft-repair,Unmarried,White,Male,3602,0,30,Dominican-Republic,<=50K
28,Never-worked,131697,HS-grad,9,Never-married,?,Not-in-family,White,Male,14,0,36,United-States,<=50K
31,Private,178005,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,4,0,40,United-States,<=50K
25,Self-emp-not-inc,406722,Assoc-acdm,13,Never-married,Sales,Own-child,White,Male,0,0,57,Portugal,<=50K
34,Private,226749,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
64,?,191341,Assoc-voc,11,Divorced,?,Unmarried,White,Female,8,1758,40,Guatemala,<=50K
54,Local-gov,178345,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,3,0,40,Poland,<=50K
28,Private,168343,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,3189,0,30,United-States,<=50K
56,Private,185114,Some-college,10,Separated,Adm-clerical,Other-relative,Black,Female,0,0,12,United-States,<=50K
62,Private,354811,HS-grad,9,Never-married,Adm-clerical,Other-relative,White,Male,0,1848,40,United-States,<=50K
19,Private,137683,Some-college,10,Divorced,Handlers-cleaners,Not-in-family,White,Male,1,0,40,United-States,<=50K
44,Private,158518,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,2,0,26,United-States,<=50K
20,Private,166417,11th,7,Never-married,Sales,Own-child,White,Female,4,0,36,United-States,<=50K
40,Private,335219,5th-6th,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,14,Mexico,<=50K
57,Private,260486,5th-6th,3,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Mexico,<=50K
32,Private,349511,5th-6th,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,Hong,<=50K
23,Private,197536,HS-grad,9,Never-married,Transport-moving,Other-relative,White,Male,0,0,40,Mexico,<=50K
21,Private,324345,11th,7,Never-married,Sales,Other-relative,White,Male,10,0,11,United-States,<=50K
28,Private,170980,11th,7,Never-married,Handlers-cleaners,Not-in-family,Black,Female,2,0,40,United-States,<=50K
24,Private,210169,9th,4,Divorced,Priv-house-serv,Not-in-family,White,Female,0,0,40,United-States,<=50K
32,Private,144897,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,5,0,37,United-States,<=50K
18,?,38696,Some-college,10,Never-married,?,Own-child,White,Male,0,0,9,United-States,<=50K
28,Private,258357,HS-grad,9,Never-married,Protective-serv,Own-child,Black,Male,3227,0,40,United-States,<=50K
47,Private,179824,Assoc-voc,11,Separated,Other-service,Unmarried,White,Female,0,0,38,United-States,<=50K
22,Local-gov,177330,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,16,United-States,<=50K
20,Private,197000,HS-grad,9,Never-married,Other-service,Other-relative,White,Female,0,0,23,United-States,<=50K
29,Private,127406,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
26,Private,178365,Bachelors,13,Separated,Craft-repair,Unmarried,White,Male,0,0,40,United-States,<=50K
36,Private,295308,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,166840,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Mexico,<=50K
78,Self-emp-not-inc,248215,1st-4th,4,Widowed,Prof-specialty,Not-in-family,Black,Male,3132,0,31,Germany,<=50K
